timestamp,velocidad,carga,vida_util,humedad,corriente,vibracion,defectos,produccion,energia
2026-06-08 10:54:50,1726.01,75.16,68.76,38.65,21.96,3.09,2,586,18.51
2026-06-08 10:55:50,1224.58,82.12,78.98,40.74,21.06,2.53,3,415,18.47
2026-06-08 10:56:50,1672.27,35.26,22.47,43.33,15.56,7.55,7,458,13.15
2026-06-08 10:57:50,1062.36,97.8,40.72,38.45,24.29,5.39,6,369,23.28
2026-06-08 10:58:50,1725.53,60.87,29.06,65.7,20.51,6.92,6,495,16.62
2026-06-08 10:59:50,1274.3,87.98,20.23,46.42,23.12,7.69,7,390,21.15
2026-06-08 11:00:50,1488.81,70.2,83.01,64.01,20.47,2.26,2,487,18.01
2026-06-08 11:01:50,1269.26,75.52,93.44,36.35,20.12,1.76,2,428,17.57
2026-06-08 11:02:50,1237.45,65.06,28.14,32.19,18.41,7.05,6,385,15.61
2026-06-08 11:03:50,1102.44,55.36,87.54,39.35,16.42,1.76,3,381,15.07
2026-06-08 11:04:50,1341.82,65.71,58.7,47.8,20.13,4.03,4,414,16.38
2026-06-08 11:05:50,1741.06,66.26,89.99,49.32,20.56,1.43,2,571,18.32
2026-06-08 11:06:50,1212.07,81.8,61.66,56.33,22.07,3.86,3,434,20.57
2026-06-08 11:07:50,1151.57,79.6,87.11,57.23,20.71,2.11,1,423,19.42
2026-06-08 11:08:50,1180.84,30.47,89.06,58.6,13.17,2.34,2,362,11.13
2026-06-08 11:09:50,1362.86,40.11,58.44,37.08,14.17,4.65,4,401,11.19
2026-06-08 11:10:50,1205.58,52.29,78.58,68.8,15.67,2.53,3,378,13.14
2026-06-08 11:11:50,1537.16,91.16,96.36,50.17,24.34,1.05,2,566,21.79
2026-06-08 11:12:50,1740.02,80.93,21.24,63.94,22.87,7.6,7,513,20.83
2026-06-08 11:13:50,1218.99,70.78,58.62,54.73,19.92,4.43,4,398,17.42
2026-06-08 11:14:50,1040.46,66.14,83.65,67.66,18.06,2.5,3,362,15.52
2026-06-08 11:15:50,1534.9,30.9,47.45,31.16,13.2,5.09,5,404,10.62
2026-06-08 11:16:50,1094.21,67.46,20.28,66.33,19.52,7.8,7,347,17.15
2026-06-08 11:17:50,1306.65,41.5,33.19,45.63,14.75,6.59,6,349,11.73
2026-06-08 11:18:50,1726.66,31.98,42.29,38.36,15.09,5.64,5,488,12.12
2026-06-08 11:19:50,1388.38,56.53,97.67,59.57,17.33,0.77,1,476,14.77
2026-06-08 11:20:50,1373.55,52.72,89.18,63.14,16.02,2.22,2,433,14.66
2026-06-08 11:21:50,1201.93,96.65,44.96,40.43,23.51,5.51,6,408,22.48
2026-06-08 11:22:50,1006.46,93.69,40.96,62.95,22.42,5.24,5,377,20.53
2026-06-08 11:23:50,1167.1,34.79,41.33,69.04,12.78,5.28,5,328,10.21
2026-06-08 11:24:50,1144.49,96.36,43.29,45.15,24.51,5.4,4,408,22.78
2026-06-08 11:25:50,1099.36,96.99,25.98,48.74,23.26,7.41,6,385,20.87
2026-06-08 11:26:50,1690.12,88.29,68.63,67.81,24.75,3.2,3,584,22.87
2026-06-08 11:27:50,1646.13,37.12,23.25,58.27,15.19,6.72,7,457,12.59
2026-06-08 11:28:50,1565.67,81.35,94.75,65.32,22.81,1.64,2,521,20.0
2026-06-08 11:29:50,1483.07,65.8,30.02,64.46,19.58,6.25,5,437,16.45
2026-06-08 11:30:50,1068.31,44.66,91.76,44.83,13.6,1.19,2,327,10.83
2026-06-08 11:31:50,1341.51,77.3,63.71,57.56,20.31,3.6,4,440,17.85
2026-06-08 11:32:50,1425.86,34.12,71.07,44.51,13.32,3.05,4,404,10.93
2026-06-08 11:33:50,910.17,66.63,27.22,61.6,16.92,6.38,6,300,15.67
2026-06-08 11:34:50,1524.65,35.37,71.12,52.28,14.21,3.67,4,438,11.43
2026-06-08 11:35:50,1552.42,89.72,42.22,49.69,25.35,5.56,4,528,21.82
2026-06-08 11:36:50,1789.14,96.76,47.74,45.94,26.16,5.51,5,606,24.32
2026-06-08 11:37:50,1026.71,42.65,56.11,41.15,13.37,4.87,5,277,12.14
2026-06-08 11:38:50,1243.52,67.47,26.81,60.8,18.79,6.56,5,384,16.66
2026-06-08 11:39:50,995.62,71.14,28.52,35.67,19.33,6.47,5,312,17.22
2026-06-08 11:40:50,1086.74,58.02,92.36,63.41,16.4,2.03,2,358,13.98
2026-06-08 11:41:50,1798.81,38.13,80.71,36.16,15.46,2.95,2,536,13.08
2026-06-08 11:42:50,1255.89,55.94,93.33,39.72,17.3,1.97,1,407,15.47
2026-06-08 11:43:50,1070.79,97.56,90.89,33.09,22.95,1.32,2,417,22.42
2026-06-08 11:44:50,1721.61,47.67,86.83,43.85,17.31,2.03,2,516,14.4
2026-06-08 11:45:50,1008.53,52.78,52.41,38.37,15.08,4.53,4,306,13.7
2026-06-08 11:46:50,1230.53,95.9,76.82,41.43,24.38,2.96,3,453,23.23
2026-06-08 11:47:50,917.23,85.48,47.17,59.62,20.85,5.56,6,306,19.99
2026-06-08 11:48:50,1215.04,32.49,62.28,36.43,11.76,4.11,4,339,9.47
2026-06-08 11:49:50,1695.65,41.02,86.08,44.56,16.69,1.9,2,531,12.76
2026-06-08 11:50:50,1080.67,81.06,95.21,57.58,20.58,0.88,2,414,18.35
2026-06-08 11:51:50,1761.72,99.63,57.53,49.18,27.13,4.85,5,588,24.99
2026-06-08 11:52:50,1119.24,36.46,66.32,50.29,13.42,3.34,4,319,10.47
2026-06-08 11:53:50,1203.51,38.97,95.71,43.14,14.2,1.75,1,388,12.62
2026-06-08 11:54:50,1533.97,72.32,89.52,43.19,20.16,1.97,2,518,17.57
2026-06-08 11:55:50,1340.34,41.57,49.35,37.83,14.37,4.66,4,408,11.08
2026-06-08 11:56:50,1529.95,73.27,42.28,69.19,21.34,5.4,5,463,17.7
2026-06-08 11:57:50,1234.67,35.3,97.32,31.15,13.6,1.57,1,378,10.09
2026-06-08 11:58:50,1674.37,80.56,74.56,66.66,23.29,2.72,3,543,20.03
2026-06-08 11:59:50,1174.15,33.67,84.72,66.2,11.91,2.54,2,339,9.55
2026-06-08 12:00:50,978.91,72.38,32.18,47.46,18.22,6.2,6,314,16.0
2026-06-08 12:01:50,921.29,60.9,77.78,62.3,16.83,2.6,2,332,15.36
2026-06-08 12:02:50,1398.95,40.49,49.96,68.2,13.9,4.9,4,411,11.02
2026-06-08 12:03:50,1572.58,59.54,78.39,48.17,18.19,2.84,3,482,15.24
2026-06-08 12:04:50,1582.18,66.64,91.93,43.05,19.9,1.47,2,539,18.12
2026-06-08 12:05:50,1062.33,40.76,30.5,42.43,13.28,6.35,5,305,12.15
2026-06-08 12:06:50,1293.78,42.87,82.53,41.57,14.93,2.78,3,381,11.56
2026-06-08 12:07:50,1775.08,69.23,48.75,30.9,21.84,5.51,6,547,18.12
2026-06-08 12:08:50,971.83,61.98,73.15,58.26,17.43,2.67,2,321,16.14
2026-06-08 12:09:50,1565.94,34.5,63.79,52.06,13.67,3.56,3,444,10.05
2026-06-08 12:10:50,1610.43,84.71,60.81,52.05,23.85,4.16,4,514,21.99
2026-06-08 12:11:50,989.05,64.74,97.58,34.95,16.96,1.65,2,354,16.05
2026-06-08 12:12:50,1664.21,56.21,63.3,58.58,19.04,3.53,4,514,15.65
2026-06-08 12:13:50,1653.26,67.69,96.97,53.54,21.14,0.92,1,559,17.21
2026-06-08 12:14:50,1427.92,75.32,61.8,60.89,22.09,4.22,5,453,19.71
2026-06-08 12:15:50,1186.16,62.97,51.65,40.64,18.19,4.61,4,375,16.67
2026-06-08 12:16:50,1040.75,37.66,67.78,61.34,13.09,3.08,3,316,11.61
2026-06-08 12:17:50,1192.32,77.8,39.88,56.26,21.28,6.3,6,388,19.0
2026-06-08 12:18:50,1315.77,52.45,57.42,61.41,16.54,4.51,4,419,14.01
2026-06-08 12:19:50,1063.69,96.1,61.95,64.36,23.31,4.22,3,393,22.01
2026-06-08 12:20:50,1158.85,34.03,72.43,33.4,13.67,3.29,3,338,11.85
2026-06-08 12:21:50,1768.2,46.13,68.92,60.01,17.82,3.37,4,528,14.17
2026-06-08 12:22:50,902.69,40.09,25.01,59.56,12.67,7.48,6,239,9.9
2026-06-08 12:23:50,1698.13,90.77,43.58,47.92,24.16,5.25,5,566,21.88
2026-06-08 12:24:50,984.07,44.75,84.46,49.18,14.93,2.06,2,338,12.31
2026-06-08 12:25:50,966.37,71.96,41.0,65.52,18.31,5.73,6,303,15.84
2026-06-08 12:26:50,1650.9,67.76,82.74,65.93,19.88,2.51,3,516,17.9
2026-06-08 12:27:50,1726.01,83.77,82.84,48.24,23.62,2.29,2,568,21.17
2026-06-08 12:28:50,1439.21,74.75,50.92,39.96,22.09,5.09,4,477,18.24
2026-06-08 12:29:50,1710.17,86.07,53.16,58.01,24.08,4.86,4,579,22.18
2026-06-08 12:30:50,1386.02,43.69,64.07,68.21,14.52,4.13,5,382,12.97
2026-06-08 12:31:50,1560.47,35.5,87.73,68.69,14.11,2.44,2,449,11.89
2026-06-08 12:32:50,1012.47,50.14,90.15,66.73,14.08,1.33,2,353,12.61
2026-06-08 12:33:50,1578.7,38.28,30.63,52.48,14.88,6.85,6,435,11.55
2026-06-08 12:34:50,1622.4,82.44,35.87,35.1,23.92,5.71,5,506,21.08
2026-06-08 12:35:50,1625.45,52.12,29.62,57.36,17.45,6.59,6,453,13.97
2026-06-08 12:36:50,991.04,88.3,84.02,52.99,22.64,2.27,3,360,21.01
2026-06-08 12:37:50,1465.15,82.47,27.01,64.59,22.98,7.0,7,443,20.72
2026-06-08 12:38:50,1533.64,61.75,60.19,40.39,19.79,4.09,3,489,16.54
2026-06-08 12:39:50,1081.9,63.16,68.64,48.94,17.77,3.05,3,367,14.78
2026-06-08 12:40:50,971.3,54.85,28.26,33.65,15.39,6.26,6,284,14.54
2026-06-08 12:41:50,1608.25,91.65,62.99,40.76,24.11,4.18,3,559,21.67
2026-06-08 12:42:50,1254.24,62.18,93.31,54.84,19.19,1.37,2,436,16.19
2026-06-08 12:43:50,1468.72,73.47,82.01,57.71,21.67,2.62,3,490,17.88
2026-06-08 12:44:50,1063.3,54.97,85.29,36.68,15.3,2.25,1,380,14.08
2026-06-08 12:45:50,1600.54,45.92,76.53,40.92,16.86,2.74,3,477,13.65
2026-06-08 12:46:50,955.56,71.18,44.02,43.73,17.86,5.63,4,317,15.85
2026-06-08 12:47:50,1014.49,94.73,73.56,30.18,22.96,3.48,4,394,21.39
2026-06-08 12:48:50,1549.43,75.28,36.96,51.77,22.06,6.13,6,498,18.76
2026-06-08 12:49:50,1437.95,42.59,39.19,63.54,15.69,5.83,4,409,12.8
2026-06-08 12:50:50,1587.88,47.31,45.62,50.44,16.88,4.98,5,441,13.95
2026-06-08 12:51:50,1637.68,91.08,57.08,51.81,25.52,4.83,4,540,23.46
2026-06-08 12:52:50,1003.55,56.37,74.77,43.67,15.96,2.96,2,335,14.73
2026-06-08 12:53:50,1698.19,57.49,36.28,49.47,20.11,6.24,6,488,15.95
2026-06-08 12:54:50,1537.73,63.72,26.98,47.04,18.86,7.27,7,449,16.18
2026-06-08 12:55:50,1713.09,36.83,51.41,41.97,15.87,4.89,5,468,12.06
2026-06-08 12:56:50,1732.98,72.2,30.95,34.38,22.3,6.73,5,542,18.92
2026-06-08 12:57:50,1227.68,42.95,23.19,50.04,14.95,7.6,7,343,11.78
2026-06-08 12:58:50,1474.26,32.78,61.36,62.53,13.3,4.48,5,425,11.44
2026-06-08 12:59:50,1388.13,92.56,28.57,43.33,25.19,6.71,6,442,22.82
2026-06-08 13:00:50,1347.28,91.53,39.74,46.57,23.94,6.07,5,469,20.72
2026-06-08 13:01:50,1232.44,86.15,73.11,57.29,22.24,2.83,3,450,19.56
2026-06-08 13:02:50,1765.27,34.57,77.99,65.22,16.06,3.14,4,495,13.03
2026-06-08 13:03:50,1470.36,52.0,86.33,35.55,17.4,2.31,3,441,13.97
2026-06-08 13:04:50,995.56,43.88,59.64,56.79,13.65,4.13,3,309,11.79
2026-06-08 13:05:50,1085.87,82.45,51.43,58.1,20.38,5.2,5,388,19.34
2026-06-08 13:06:50,947.13,37.68,45.17,50.39,12.78,5.12,5,280,10.17
2026-06-08 13:07:50,1710.61,40.82,84.91,59.81,16.09,1.82,3,494,12.21
2026-06-08 13:08:50,1160.37,91.71,46.06,59.64,23.44,4.92,5,422,22.37
2026-06-08 13:09:50,1648.59,33.96,47.73,43.25,15.05,5.3,4,465,12.3
2026-06-08 13:10:50,1217.4,45.72,95.28,65.7,14.93,1.53,1,385,12.6
2026-06-08 13:11:50,1172.76,50.66,97.14,33.66,15.86,0.86,1,404,14.29
2026-06-08 13:12:50,1695.89,66.47,69.51,39.32,20.78,3.01,3,555,17.22
2026-06-08 13:13:50,1662.8,32.96,89.02,58.93,15.36,1.75,2,474,10.88
2026-06-08 13:14:50,1645.95,43.51,57.08,43.95,16.8,4.06,3,476,14.29
2026-06-08 13:15:50,1431.42,93.99,53.79,57.51,24.71,4.96,5,494,22.04
2026-06-08 13:16:50,925.33,47.71,86.34,63.39,13.95,2.32,2,293,11.49
2026-06-08 13:17:50,1538.97,77.04,32.72,36.43,22.1,6.88,6,493,19.66
2026-06-08 13:18:50,1167.21,42.75,27.02,51.68,15.14,7.07,7,310,12.59
2026-06-08 13:19:50,1569.31,83.45,48.22,69.59,23.44,4.78,3,535,21.56
2026-06-08 13:20:50,1189.52,34.31,90.98,50.25,12.54,1.31,2,383,11.21
2026-06-08 13:21:50,1634.61,62.21,82.3,63.91,20.46,2.78,2,535,17.1
2026-06-08 13:22:50,1116.34,54.82,50.68,49.3,17.24,4.84,4,339,15.03
2026-06-08 13:23:50,1397.16,78.01,80.69,43.44,21.18,2.88,2,471,18.36
2026-06-08 13:24:50,1067.52,81.35,55.13,60.44,21.61,4.32,4,378,20.02
2026-06-08 13:25:50,1528.91,43.68,39.1,31.58,15.56,6.18,5,442,12.6
2026-06-08 13:26:50,941.14,44.21,56.62,60.31,14.0,4.92,5,260,11.13
2026-06-08 13:27:50,1361.83,30.89,39.13,44.81,12.68,5.73,4,368,10.73
2026-06-08 13:28:50,1269.57,82.43,34.6,53.78,22.04,6.72,5,400,19.45
2026-06-08 13:29:50,926.84,41.43,49.54,67.9,13.37,4.8,4,272,11.62
2026-06-08 13:30:50,1232.53,87.28,32.96,66.59,22.73,6.38,7,399,20.22
2026-06-08 13:31:50,1011.28,47.9,37.87,31.33,15.44,5.81,5,286,13.54
2026-06-08 13:32:50,1012.78,80.73,88.51,46.61,20.08,1.49,1,395,18.44
2026-06-08 13:33:50,1623.88,32.26,23.09,69.76,13.94,7.49,6,423,10.91
2026-06-08 13:34:50,926.06,69.7,60.75,60.77,17.86,3.8,4,313,16.58
2026-06-08 13:35:50,1319.46,34.58,72.97,46.82,13.65,3.59,4,374,10.24
2026-06-08 13:36:50,1756.49,76.28,27.94,31.57,23.61,6.78,7,546,20.14
2026-06-08 13:37:50,1272.89,42.54,78.58,64.72,15.35,2.4,2,389,13.01
2026-06-08 13:38:50,1728.41,48.78,69.38,33.58,17.81,3.09,4,522,13.92
2026-06-08 13:39:50,1003.27,94.65,71.49,34.77,22.72,2.78,3,370,22.04
2026-06-08 13:40:50,1541.01,33.79,49.66,31.92,14.24,4.56,4,451,10.98
2026-06-08 13:41:50,1642.28,70.1,43.3,36.94,21.65,5.77,4,510,19.35
2026-06-08 13:42:50,1527.48,87.79,72.88,66.84,24.88,3.61,3,525,22.89
2026-06-08 13:43:50,1037.84,98.16,30.19,36.93,23.39,6.32,5,373,22.84
2026-06-08 13:44:50,1059.02,99.59,69.43,50.35,24.53,3.17,3,394,21.69
2026-06-08 13:45:50,1411.34,96.46,82.44,65.17,24.79,2.5,3,496,21.77
2026-06-08 13:46:50,934.31,93.29,40.91,50.58,22.82,5.53,5,353,21.43
2026-06-08 13:47:50,1413.35,85.27,36.19,53.86,22.53,5.71,6,458,19.37
2026-06-08 13:48:50,1518.16,84.91,48.0,69.22,23.93,4.78,5,518,21.29
2026-06-08 13:49:50,1393.45,36.67,33.42,61.31,14.25,6.14,6,394,11.39
2026-06-08 13:50:50,1065.78,70.59,70.99,59.81,19.44,3.08,3,356,16.38
2026-06-08 13:51:50,1218.39,68.16,84.86,47.85,18.4,2.36,1,445,17.44
2026-06-08 13:52:50,1212.99,61.22,75.6,65.87,17.51,2.97,4,389,16.05
2026-06-08 13:53:50,904.21,62.64,29.12,63.38,16.41,6.73,5,290,15.6
2026-06-08 13:54:50,1121.39,44.08,83.46,51.48,13.76,2.3,2,352,11.4
2026-06-08 13:55:50,1781.27,93.21,28.86,31.88,25.16,7.1,6,581,21.99
2026-06-08 13:56:50,1726.36,83.31,45.48,47.95,23.68,4.94,4,552,21.45
2026-06-08 13:57:50,1300.55,58.36,76.14,39.29,17.85,3.09,4,422,15.51
2026-06-08 13:58:50,989.75,91.41,97.02,48.58,21.85,1.56,1,393,20.68
2026-06-08 13:59:50,1286.25,86.18,79.64,46.43,22.36,3.01,3,465,21.08
2026-06-08 14:00:50,1062.1,53.82,64.03,42.63,16.6,3.53,4,340,14.15
2026-06-08 14:01:50,1686.56,48.78,49.93,39.38,16.69,4.51,4,509,13.24
2026-06-08 14:02:50,1203.8,34.68,66.86,53.07,13.39,4.03,4,358,10.58
2026-06-08 14:03:50,1318.48,94.29,39.28,40.89,24.54,6.04,5,434,23.25
2026-06-08 14:04:50,1062.97,87.59,79.52,39.98,21.19,3.1,2,407,18.81
2026-06-08 14:05:50,916.14,30.03,84.75,39.5,11.58,2.63,2,274,8.53
2026-06-08 14:06:50,1001.48,44.7,24.56,51.45,13.26,7.34,7,266,12.22
2026-06-08 14:07:50,1602.88,51.14,72.28,40.25,17.94,2.88,3,491,14.15
2026-06-08 14:08:50,1311.13,31.56,83.84,69.82,13.25,2.17,2,392,11.02
2026-06-08 14:09:50,1383.72,81.37,87.48,59.59,21.56,1.67,2,507,19.36
2026-06-08 14:10:50,1176.99,36.8,46.21,59.54,12.68,5.31,5,334,10.88
2026-06-08 14:11:50,999.72,41.91,55.67,31.09,13.06,4.69,5,294,11.29
2026-06-08 14:12:50,1000.82,57.84,65.57,58.39,15.43,3.96,3,340,12.91
2026-06-08 14:13:50,930.62,69.6,32.08,51.47,19.24,6.54,5,311,16.44
2026-06-08 14:14:50,976.15,46.46,94.22,30.0,14.84,1.18,2,330,13.45
2026-06-08 14:15:50,1157.28,74.71,76.63,44.87,20.65,3.09,2,403,17.89
2026-06-08 14:16:50,1705.59,32.95,33.44,55.63,13.95,6.28,6,478,10.5
2026-06-08 14:17:50,1440.02,41.31,54.98,37.51,14.86,4.31,4,434,12.79
2026-06-08 14:18:50,1214.24,51.84,29.73,37.06,16.61,6.98,6,332,14.76
2026-06-08 14:19:50,1754.66,83.01,84.87,35.82,23.16,1.87,2,612,21.01
2026-06-08 14:20:50,1013.71,49.29,29.65,32.13,14.58,7.1,6,291,13.51
2026-06-08 14:21:50,1403.42,58.17,87.04,41.33,18.5,2.11,2,467,15.55
2026-06-08 14:22:50,1276.13,72.06,82.23,63.14,19.69,2.18,2,452,17.11
2026-06-08 14:23:50,1647.19,38.94,68.57,56.77,15.88,3.41,4,480,13.11
2026-06-08 14:24:50,1228.27,88.81,23.85,47.64,22.83,6.83,5,397,20.81
2026-06-08 14:25:50,1519.76,68.76,75.33,33.43,20.83,3.02,3,484,18.56
2026-06-08 14:26:50,1059.89,67.45,77.82,51.77,18.43,2.65,3,366,16.86
2026-06-08 14:27:50,1186.75,43.08,30.87,58.32,14.47,6.65,5,331,12.7
2026-06-08 14:28:50,1394.7,37.56,38.28,61.59,13.47,6.28,5,384,11.49
2026-06-08 14:29:50,1010.72,86.57,95.01,54.89,20.64,1.28,1,393,19.63
2026-06-08 14:30:50,1651.88,91.07,36.56,67.56,25.11,6.02,5,552,22.73
2026-06-08 14:31:50,1137.4,41.78,96.55,50.88,14.11,1.22,2,351,11.51
2026-06-08 14:32:50,1524.34,85.78,48.97,47.05,23.21,5.49,4,495,21.3
2026-06-08 14:33:50,1528.22,86.72,87.15,30.05,22.84,1.82,2,522,20.59
2026-06-08 14:34:50,1558.66,53.93,23.92,43.39,18.66,7.18,5,458,14.62
2026-06-08 14:35:50,1127.94,87.21,88.6,52.04,22.43,1.56,2,440,21.23
2026-06-08 14:36:50,1247.1,57.51,62.31,33.28,17.55,3.98,4,398,15.68
2026-06-08 14:37:50,1298.88,94.29,88.62,32.24,25.13,1.65,2,495,22.47
2026-06-08 14:38:50,1434.21,75.98,38.32,67.36,21.92,6.0,5,466,18.58
2026-06-08 14:39:50,1408.23,60.9,83.32,33.32,17.61,2.38,3,442,16.27
2026-06-08 14:40:50,1587.02,45.04,82.54,58.03,17.34,1.95,2,495,14.09
2026-06-08 14:41:50,1421.24,55.24,60.62,54.95,17.79,4.51,4,447,14.24
2026-06-08 14:42:50,1435.38,83.73,47.12,48.82,23.28,5.28,5,468,21.57
2026-06-08 14:43:50,1678.96,79.9,41.71,67.42,23.52,5.32,6,524,20.62
2026-06-08 14:44:50,1219.95,73.19,92.2,69.75,19.68,1.61,2,437,18.35
2026-06-08 14:45:50,1094.83,74.1,77.09,62.61,18.9,2.34,2,405,18.04
2026-06-08 14:46:50,1726.19,95.34,43.06,65.14,26.91,5.75,6,570,24.77
2026-06-08 14:47:50,1027.77,84.99,42.22,65.24,21.55,5.65,4,361,20.05
2026-06-08 14:48:50,1716.56,39.79,64.84,55.61,15.62,3.71,4,504,12.9
2026-06-08 14:49:50,1209.86,75.8,86.1,44.37,20.9,1.74,2,423,17.87
2026-06-08 14:50:50,1792.26,42.69,76.5,68.83,16.44,2.71,2,536,13.36
2026-06-08 14:51:50,1151.06,46.48,81.12,32.91,15.83,2.94,3,374,12.98
2026-06-08 14:52:50,1692.09,81.3,32.31,41.9,22.61,6.16,5,555,19.45
2026-06-08 14:53:50,1125.16,83.01,26.71,67.86,21.31,6.75,7,372,20.21
2026-06-08 14:54:50,1631.69,49.68,85.36,55.59,16.52,2.03,2,513,13.58
2026-06-08 14:55:50,1214.96,42.81,85.07,50.81,15.14,2.64,2,394,11.95
2026-06-08 14:56:50,983.23,86.32,26.41,31.99,21.2,6.76,7,327,20.3
2026-06-08 14:57:50,1329.43,42.93,58.42,47.96,14.45,4.64,4,389,11.41
2026-06-08 14:58:50,1519.35,77.61,36.16,58.8,22.99,5.66,6,483,19.44
2026-06-08 14:59:50,1077.26,60.93,67.26,37.36,16.66,3.68,4,353,15.3
2026-06-08 15:00:50,1097.43,98.86,56.48,34.18,24.76,4.35,4,412,22.46
2026-06-08 15:01:50,1625.96,42.53,82.45,36.4,15.39,2.56,3,472,12.66
2026-06-08 15:02:50,1211.14,88.25,95.82,68.21,22.31,1.77,2,433,20.18
2026-06-08 15:03:50,1778.75,69.16,40.09,64.8,22.53,5.76,5,525,18.91
2026-06-08 15:04:50,1688.99,31.45,85.08,34.16,14.22,2.64,3,472,10.14
2026-06-08 15:05:50,1291.33,96.12,92.3,55.91,23.6,1.39,1,484,21.99
2026-06-08 15:06:50,1397.08,35.76,58.65,37.52,13.16,4.14,3,397,10.41
2026-06-08 15:07:50,1100.98,81.17,56.71,48.79,20.77,4.96,5,357,18.06
2026-06-08 15:08:50,998.33,30.46,72.9,65.46,11.74,3.33,2,299,9.12
2026-06-08 15:09:50,1246.42,63.15,23.23,53.66,18.21,7.61,6,370,16.44
2026-06-08 15:10:50,1083.46,98.48,73.55,61.7,24.34,2.76,2,408,21.5
2026-06-08 15:11:50,1172.37,41.01,50.03,57.66,13.08,4.82,5,354,11.4
2026-06-08 15:12:50,1578.21,32.09,27.08,68.47,14.79,7.18,6,403,12.14
2026-06-08 15:13:50,1346.03,88.89,40.36,56.29,23.51,5.97,5,445,21.74
2026-06-08 15:14:50,1577.33,40.61,50.19,48.26,16.45,5.07,5,434,13.81
2026-06-08 15:15:50,1458.32,45.22,25.96,32.86,15.0,7.04,6,413,12.56
2026-06-08 15:16:50,1471.12,91.23,39.13,69.36,24.42,5.77,5,498,21.84
2026-06-08 15:17:50,972.2,34.31,71.39,53.64,11.97,3.34,4,291,9.4
2026-06-08 15:18:50,1745.75,64.7,96.18,50.16,19.71,0.85,1,591,16.81
2026-06-08 15:19:50,1275.61,49.25,75.71,47.27,16.08,3.01,3,391,13.34
2026-06-08 15:20:50,1341.34,38.3,73.07,63.95,15.15,3.01,3,418,12.63
2026-06-08 15:21:50,1710.66,92.24,93.82,33.87,25.97,1.71,2,601,22.89
2026-06-08 15:22:50,1341.82,81.17,99.97,40.76,21.44,1.05,2,493,19.06
2026-06-08 15:23:50,1328.41,53.89,60.17,47.67,16.68,3.8,3,423,14.18
2026-06-08 15:24:50,972.76,76.12,93.55,62.18,19.89,1.6,2,384,17.04
2026-06-08 15:25:50,1099.2,39.16,60.79,49.43,12.71,4.53,4,308,11.33
2026-06-08 15:26:50,909.31,30.04,66.42,54.18,11.16,3.52,4,255,9.62
2026-06-08 15:27:50,1776.35,30.84,30.18,57.93,14.62,6.56,5,500,11.22
2026-06-08 15:28:50,1667.48,72.73,79.54,49.66,21.81,2.99,3,530,18.03
2026-06-08 15:29:50,1222.81,63.78,49.66,64.5,17.39,4.68,5,399,14.77
2026-06-08 15:30:50,1071.9,74.84,71.8,60.23,19.25,3.56,4,383,16.88
2026-06-08 15:31:50,1532.45,84.28,79.18,39.64,22.85,2.42,3,511,20.56
2026-06-08 15:32:50,1589.1,71.59,28.93,30.92,21.62,6.52,5,494,18.44
2026-06-08 15:33:50,1621.86,54.08,80.53,59.76,17.71,2.47,3,519,14.68
2026-06-08 15:34:50,1590.92,93.36,74.62,41.55,24.46,3.29,2,554,22.49
2026-06-08 15:35:50,1665.65,35.02,93.61,54.82,14.31,1.04,0,525,11.15
2026-06-08 15:36:50,1705.27,59.25,59.95,65.03,20.38,4.11,3,518,16.3
2026-06-08 15:37:50,1003.24,49.65,63.08,69.39,14.71,3.49,3,329,12.72
2026-06-08 15:38:50,1448.99,93.15,51.52,62.63,23.86,4.95,5,499,22.17
2026-06-08 15:39:50,1608.08,73.94,64.76,35.44,21.35,3.96,5,523,19.47
2026-06-08 15:40:50,1172.43,83.17,53.92,43.88,21.98,4.43,4,417,20.2
2026-06-08 15:41:50,1566.13,38.63,30.71,47.31,15.81,6.58,5,448,11.64
2026-06-08 15:42:50,1276.04,66.78,54.39,34.42,18.95,4.21,4,412,17.69
2026-06-08 15:43:50,1307.58,50.66,88.5,49.96,17.21,2.08,1,410,13.72
2026-06-08 15:44:50,1276.07,60.64,63.31,36.08,17.73,4.07,4,394,14.71
2026-06-08 15:45:50,1697.63,77.57,49.87,59.18,22.94,5.35,4,531,19.04
2026-06-08 15:46:50,976.57,44.57,48.81,35.19,14.8,4.73,5,295,13.38
2026-06-08 15:47:50,1218.65,65.87,46.78,53.6,19.2,5.17,5,400,16.84
2026-06-08 15:48:50,1140.34,45.42,78.04,69.97,15.14,2.72,2,379,13.56
2026-06-08 15:49:50,1510.35,44.36,52.36,60.07,16.57,4.8,4,440,13.67
2026-06-08 15:50:50,1605.67,87.38,97.91,43.63,23.19,1.36,2,546,21.27
2026-06-08 15:51:50,905.57,56.88,79.76,31.48,15.48,2.57,3,325,13.07
2026-06-08 15:52:50,1145.79,40.29,37.67,57.43,13.87,5.99,6,312,11.62
2026-06-08 15:53:50,1109.19,38.24,36.47,32.42,13.89,6.43,6,300,11.97
2026-06-08 15:54:50,1740.66,64.54,71.79,46.16,21.42,2.98,3,555,17.81
2026-06-08 15:55:50,1204.8,43.75,96.72,55.36,15.45,1.3,1,407,13.76
2026-06-08 15:56:50,973.47,99.39,51.36,40.86,24.44,5.37,5,362,22.99
2026-06-08 15:57:50,984.14,87.58,46.7,41.43,22.32,5.51,6,347,20.85
